p_name_list|price_list|specifications_list|rating_list|product_url_list|thumbnail_list
vivo T1 44W (Ice Dawn, 128 GB)|₹23,990|"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.36 cm (6.44 inch) Full HD+ AMOLED Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Battery
Qualcomm Snapdragon 680 Processor
1 Year Handset and 6 Months Accessories"|4.3|https://www.flipkart.com/vivo-t1-44w-ice-dawn-128-gb/p/itm6fabe8894256b?pid=MOBGDRHV86NZHMDM&lid=LSTMOBGDRHV86NZHMDMR0BLSS&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_59&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGDRHV86NZHMDM.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l2p23rk0/mobile/v/w/i/-original-imagdznhbgw63xhv.jpeg?q=70
vivo T1 44W (Starry Sky, 128 GB)|₹20,990|"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.36 cm (6.44 inch) Full HD+ AMOLED Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Battery
Qualcomm Snapdragon 680 Processor
1 Year Handset and 6 Months Accessories"|4.5|https://www.flipkart.com/vivo-t1-44w-starry-sky-128-gb/p/itm6fabe8894256b?pid=MOBGDRHVMW2UDXZY&lid=LSTMOBGDRHVMW2UDXZYRBYUFR&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_60&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGDRHVMW2UDXZY.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l2p23rk0/mobile/s/4/3/-original-imagdznhcbdfwfud.jpeg?q=70
vivo T1 44W (Starry Sky, 128 GB)|₹19,990|"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.36 cm (6.44 inch) Full HD+ AMOLED Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Battery
Qualcomm Snapdragon 680 Processor
1 Year Handset and 6 Months Accessories"|4.6|https://www.flipkart.com/vivo-t1-44w-starry-sky-128-gb/p/itm6fabe8894256b?pid=MOBGDRHVHNBBBBP5&lid=LSTMOBGDRHVHNBBBBP57SXRTY&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_61&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGDRHVHNBBBBP5.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l2p23rk0/mobile/s/4/3/-original-imagdznhcbdfwfud.jpeg?q=70
vivo T1 44W (Midnight Galaxy, 128 GB)|₹20,990|"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.36 cm (6.44 inch) Full HD+ AMOLED Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Battery
Qualcomm Snapdragon 680 Processor
1 Year Handset and 6 Months Accessories"|4.5|https://www.flipkart.com/vivo-t1-44w-midnight-galaxy-128-gb/p/itm6fabe8894256b?pid=MOBGDRHVXFVCGS23&lid=LSTMOBGDRHVXFVCGS23RDLBPG&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_62&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGDRHVXFVCGS23.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l2p23rk0/mobile/x/b/y/-original-imagdznhnzmzfbwx.jpeg?q=70
realme C21Y (Cross Blue, 32 GB)|₹9,999|"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
Unisoc T610 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"|4.6|https://www.flipkart.com/realme-c21y-cross-blue-32-gb/p/itm2a2e4f7554a21?pid=MOBG5ZGKXCGFB9HP&lid=LSTMOBG5ZGKXCGFB9HPV9WVWE&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_63&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBG5ZGKXCGFB9HP.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ksnjp8w0/mobile/k/o/m/c21y-rmx3261-realme-original-imag65kcytrk8dtr.jpeg?q=70
SAMSUNG Galaxy F22 (Denim Blue, 128 GB)|₹16,999|"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.26 cm (6.4 inch) HD+ Display
48MP + 8MP + 2MP + 2MP | 13MP Front Camera
6000 mAh Lithium-ion Battery
MediaTek Helio G80 Processor
1 Year Warranty Provided by the Manufacturer from Date of Purchase"|4.3|https://www.flipkart.com/samsung-galaxy-f22-denim-blue-128-gb/p/itm30c755943bea0?pid=MOBG43UGRSMJXTMH&lid=LSTMOBG43UGRSMJXTMH8AUDHE&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_64&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBG43UGRSMJXTMH.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/kqqykcw0/mobile/j/5/7/galaxy-f22-sm-e225flbdins-samsung-original-imag4z99fp4qdfby.jpeg?q=70
POCO M4 Pro (Yellow, 64 GB)|₹17,999|"6 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.33 cm (6.43 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium-ion Polymer Battery
Mediatek Helio G96 Processor
One Year for Handset, 6 Months for Accessories"|4.3|https://www.flipkart.com/poco-m4-pro-yellow-64-gb/p/itm1dda9769e7dd9?pid=MOBGBTHFHHZ9XVKM&lid=LSTMOBGBTHFHHZ9XVKMYAEZ7Z&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_65&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGBTHFHHZ9XVKM.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l0fm07k0/mobile/a/6/b/-original-imagc7tdwfp2gz4h.jpeg?q=70
MOTOROLA G60 (Frosted Champagne, 128 GB)|₹21,999|"6 GB RAM | 128 GB ROM
17.22 cm (6.78 inch) Full HD+ Display
108MP + 8MP + 2MP | 32MP Front Camera
6000 mAh Battery
Qualcomm Snapdragon 732G Processor
120Hz Refresh Rate
Stock Android Experience
1 Year on Handset and 6 Months on Accessories"|4.2|https://www.flipkart.com/motorola-g60-frosted-champagne-128-gb/p/itm9154ecfab780b?pid=MOBFWSF8KAWGYV9A&lid=LSTMOBFWSF8KAWGYV9ABTQCZJ&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_66&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBFWSF8KAWGYV9A.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/knoxnrk0/mobile/g/1/j/g60-panb0000in-panb0016in-panb0012in-panb0014in-motorola-original-imag2aq9v8hzetbn.jpeg?q=70
MOTOROLA g52 (Charcoal Grey, 128 GB)|₹19,999|"6 GB RAM | 128 GB ROM
16.76 cm (6.6 inch) Full HD+ Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Battery
Qualcomm Snapdragon 680 Processor
1 Year on Handset and 6 Months on Accessories"|4|https://www.flipkart.com/motorola-g52-charcoal-grey-128-gb/p/itmea9ebe003e26c?pid=MOBGAKFYFCZJ8JVY&lid=LSTMOBGAKFYFCZJ8JVYO1OB2T&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_67&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGAKFYFCZJ8JVY.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l29c9e80/mobile/e/g/f/-original-imagdnefxtu4fm6y.jpeg?q=70
REDMI 10 (Caribbean Green, 64 GB)|₹14,999|"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
17.02 cm (6.7 inch) HD+ Display
50MP + 2MP | 5MP Front Camera
6000 mAh Lithium Polymer Battery
Qualcomm Snapdragon 680 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"|4.4|https://www.flipkart.com/redmi-10-caribbean-green-64-gb/p/itmbfb8dfcdd6e10?pid=MOBGC9GYQGGKWEU3&lid=LSTMOBGC9GYQGGKWEU3NDJY6R&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_68&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGC9GYQGGKWEU3.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l0tweq80/mobile/d/d/s/-original-imagcgtgyqebxqhx.jpeg?q=70
REDMI 9i Sport (Metallic Blue, 64 GB)|₹9,999|"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB
16.59 cm (6.53 inch) HD+ Display
13MP Rear Camera | 5MP Front Camera
5000 mAh Li-Polymer Battery
MediaTek Helio G25 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"|4.4|https://www.flipkart.com/redmi-9i-sport-metallic-blue-64-gb/p/itmeb95d0b4616cc?pid=MOBG6WQWQZZMGQCU&lid=LSTMOBG6WQWQZZMGQCUR9J4PR&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_69&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBG6WQWQZZMGQCU.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ku04o7k0/mobile/x/x/t/9i-sport-mzb0a10in-redmi-original-imag785rwf3q8sft.jpeg?q=70
realme Narzo 50i (Mint Green, 64 GB)|₹9,999|"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
SC9863A Processor
1 Year Warranty for Mobile and 6 Months for Accessories"|4.3|https://www.flipkart.com/realme-narzo-50i-mint-green-64-gb/p/itm53fa214c23501?pid=MOBG6MY4FYFMQ3JF&lid=LSTMOBG6MY4FYFMQ3JF7EF12J&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_70&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBG6MY4FYFMQ3JF.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ktx9si80/mobile/s/o/j/narzo-50i-rmx3231-realme-original-imag75h86v5thnzy.jpeg?q=70
realme Narzo 50i (Carbon Black, 64 GB)|₹9,999|"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
SC9863A Processor
1 Year Warranty for Mobile and 6 Months for Accessories"|4.3|https://www.flipkart.com/realme-narzo-50i-carbon-black-64-gb/p/itm53fa214c23501?pid=MOBG6MY4ZDGGZ8Q9&lid=LSTMOBG6MY4ZDGGZ8Q9KSLJZG&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_71&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBG6MY4ZDGGZ8Q9.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ktx9si80/mobile/h/b/c/narzo-50i-rmx3231-realme-original-imag75hcyzzggbat.jpeg?q=70
SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)|₹23,999|"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 8MP + 2MP | 8MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 750G Processor
1 Year Warranty Provided by the Manufacturer from Date of Purchase"|4.1|https://www.flipkart.com/samsung-galaxy-f23-5g-aqua-blue-128-gb/p/itme54bc0c2292f4?pid=MOBGBKQF45XPEUHA&lid=LSTMOBGBKQF45XPEUHATCA8X7&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_72&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGBKQF45XPEUHA.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l0sgyvk0/mobile/k/x/c/-original-imagcg22czc3ggvw.jpeg?q=70
